Script started on Sun 26 Nov 2017 12:51:08 PM EST
]0;alex@alex-obsidubuntu: ~/live/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/live/ae[00m$ exitpy autoencoder.py
2017-11-26 12:51:10.492277: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 12:51:10.614521: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 12:51:10.614832: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 10.04GiB
2017-11-26 12:51:10.614851: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         12300 |    39332.1953 | Layer 1 | Epoch 202  |
|         12330 |    39867.9766 | Layer 1 | Epoch 203  |
|         12360 |    37606.1250 | Layer 1 | Epoch 203  |
|         12390 |    38394.5703 | Layer 1 | Epoch 204  |
|         12420 |    39823.8438 | Layer 1 | Epoch 204  |
|         12450 |    37706.8750 | Layer 1 | Epoch 205  |
|         12480 |    40560.2930 | Layer 1 | Epoch 205  |
|         12510 |    39366.2188 | Layer 1 | Epoch 206  |
|         12540 |    39722.5508 | Layer 1 | Epoch 206  |
|         12570 |    40021.6133 | Layer 1 | Epoch 207  |
|         12600 |    38033.0938 | Layer 1 | Epoch 207  |
|         12630 |    37951.2109 | Layer 1 | Epoch 208  |
|         12660 |    39796.3477 | Layer 1 | Epoch 208  |
|         12690 |    37902.6250 | Layer 1 | Epoch 209  |
|         12720 |    37004.6445 | Layer 1 | Epoch 209  |
|         12750 |    39719.5547 | Layer 1 | Epoch 210  |
|         12780 |    39421.4609 | Layer 1 | Epoch 210  |
|         12810 |    40052.9453 | Layer 1 | Epoch 211  |
|         12840 |    38478.1953 | Layer 1 | Epoch 211  |
|         12870 |    37032.3398 | Layer 1 | Epoch 211  |
|         12900 |    36990.4922 | Layer 1 | Epoch 212  |
|         12930 |    38687.9609 | Layer 1 | Epoch 212  |
|         12960 |    36882.8984 | Layer 1 | Epoch 213  |
|         12990 |    36880.1875 | Layer 1 | Epoch 213  |
|         13020 |    36910.4609 | Layer 1 | Epoch 214  |
|         13050 |    37878.4141 | Layer 1 | Epoch 214  |
|         13080 |    37641.5938 | Layer 1 | Epoch 215  |
|         13110 |    39689.5312 | Layer 1 | Epoch 215  |
|         13140 |    37084.1797 | Layer 1 | Epoch 216  |
|         13170 |    37100.9062 | Layer 1 | Epoch 216  |
|         13200 |    37902.0078 | Layer 1 | Epoch 217  |
|         13230 |    35827.1484 | Layer 1 | Epoch 217  |
|         13260 |    38642.0781 | Layer 1 | Epoch 218  |
|         13290 |    38541.5312 | Layer 1 | Epoch 218  |
|         13320 |    36792.5039 | Layer 1 | Epoch 219  |
|         13350 |    38025.8516 | Layer 1 | Epoch 219  |
|         13380 |    39281.1680 | Layer 1 | Epoch 220  |
|         13410 |    38205.4492 | Layer 1 | Epoch 220  |
|         13440 |    39083.6953 | Layer 1 | Epoch 221  |
|         13470 |    38897.1680 | Layer 1 | Epoch 221  |
|         13500 |    38899.8867 | Layer 1 | Epoch 222  |
|         13530 |    39054.4414 | Layer 1 | Epoch 222  |
|         13560 |    37311.1250 | Layer 1 | Epoch 223  |
|         13590 |    37792.6484 | Layer 1 | Epoch 223  |
|         13620 |    36663.9492 | Layer 1 | Epoch 224  |
|         13650 |    38569.8320 | Layer 1 | Epoch 224  |
|         13680 |    39613.6133 | Layer 1 | Epoch 225  |
|         13710 |    38844.5156 | Layer 1 | Epoch 225  |
|         13740 |    38157.0820 | Layer 1 | Epoch 226  |
|         13770 |    38858.3008 | Layer 1 | Epoch 226  |
|         13800 |    38915.5430 | Layer 1 | Epoch 227  |
|         13830 |    39092.3008 | Layer 1 | Epoch 227  |
|         13860 |    39086.8516 | Layer 1 | Epoch 228  |
|         13890 |    39417.7500 | Layer 1 | Epoch 228  |
|         13920 |    36405.3047 | Layer 1 | Epoch 229  |
|         13950 |    37202.7617 | Layer 1 | Epoch 229  |
|         13980 |    39563.1328 | Layer 1 | Epoch 230  |
|         14010 |    38022.2266 | Layer 1 | Epoch 230  |
|         14040 |    38990.3672 | Layer 1 | Epoch 231  |
|         14070 |    39585.0703 | Layer 1 | Epoch 231  |
|         14100 |    39311.0859 | Layer 1 | Epoch 232  |
|         14130 |    38470.9805 | Layer 1 | Epoch 232  |
|         14160 |    39539.8750 | Layer 1 | Epoch 233  |
|         14190 |    37973.4297 | Layer 1 | Epoch 233  |
|         14220 |    38303.1367 | Layer 1 | Epoch 234  |
|         14250 |    38827.8750 | Layer 1 | Epoch 234  |
|         14280 |    38941.5430 | Layer 1 | Epoch 235  |
|         14310 |    37411.5859 | Layer 1 | Epoch 235  |
|         14340 |    37347.8984 | Layer 1 | Epoch 236  |
|         14370 |    39871.1289 | Layer 1 | Epoch 236  |
|         14400 |    39108.9688 | Layer 1 | Epoch 237  |
|         14430 |    37286.4180 | Layer 1 | Epoch 237  |
|         14460 |    36823.6016 | Layer 1 | Epoch 238  |
|         14490 |    39363.5977 | Layer 1 | Epoch 238  |
|         14520 |    38885.1797 | Layer 1 | Epoch 239  |
|         14550 |    37806.5312 | Layer 1 | Epoch 239  |
|         14580 |    38492.6953 | Layer 1 | Epoch 240  |
|         14610 |    39390.4180 | Layer 1 | Epoch 240  |
|         14640 |    38388.3750 | Layer 1 | Epoch 241  |
|         14670 |    39424.4062 | Layer 1 | Epoch 241  |
|         14700 |    40469.5469 | Layer 1 | Epoch 241  |
|         14730 |    37938.1719 | Layer 1 | Epoch 242  |
|         14760 |    40143.2812 | Layer 1 | Epoch 242  |
|         14790 |    37771.2422 | Layer 1 | Epoch 243  |
|         14820 |    39074.8672 | Layer 1 | Epoch 243  |
|         14850 |    36880.9570 | Layer 1 | Epoch 244  |
|         14880 |    39508.3398 | Layer 1 | Epoch 244  |
|         14910 |    39454.8555 | Layer 1 | Epoch 245  |
|         14940 |    37963.1758 | Layer 1 | Epoch 245  |
|         14970 |    36874.3438 | Layer 1 | Epoch 246  |
|         15000 |    37029.8516 | Layer 1 | Epoch 246  |
|         15030 |    40559.9570 | Layer 1 | Epoch 247  |
|         15060 |    36668.3125 | Layer 1 | Epoch 247  |
|         15090 |    36820.5508 | Layer 1 | Epoch 248  |
|         15120 |    36510.2969 | Layer 1 | Epoch 248  |
|         15150 |    37569.1016 | Layer 1 | Epoch 249  |
|         15180 |    38296.4531 | Layer 1 | Epoch 249  |
|         15210 |    39109.0781 | Layer 1 | Epoch 250  |
|         15240 |    39233.3438 | Layer 1 | Epoch 250  |
|         15270 |    37561.5664 | Layer 1 | Epoch 251  |
|         15300 |    36186.3320 | Layer 1 | Epoch 251  |
|         15330 |    39377.3047 | Layer 1 | Epoch 252  |
|         15360 |    38264.7539 | Layer 1 | Epoch 252  |
|         15390 |    39273.6602 | Layer 1 | Epoch 253  |
|         15420 |    37884.4766 | Layer 1 | Epoch 253  |
|         15450 |    37681.6992 | Layer 1 | Epoch 254  |
|         15480 |    36935.8320 | Layer 1 | Epoch 254  |
|         15510 |    39180.7227 | Layer 1 | Epoch 255  |
|         15540 |    39345.5977 | Layer 1 | Epoch 255  |
|         15570 |    39136.3867 | Layer 1 | Epoch 256  |
|         15600 |    37613.1328 | Layer 1 | Epoch 256  |
|         15630 |    39681.6719 | Layer 1 | Epoch 257  |
|         15660 |    40203.1680 | Layer 1 | Epoch 257  |
|         15690 |    36650.8320 | Layer 1 | Epoch 258  |
|         15720 |    36477.1523 | Layer 1 | Epoch 258  |
|         15750 |    37468.6328 | Layer 1 | Epoch 259  |
|         15780 |    36583.1680 | Layer 1 | Epoch 259  |
|         15810 |    39806.8828 | Layer 1 | Epoch 260  |
|         15840 |    40387.1055 | Layer 1 | Epoch 260  |
|         15870 |    38782.7500 | Layer 1 | Epoch 261  |
|         15900 |    37484.4492 | Layer 1 | Epoch 261  |
|         15930 |    37564.9805 | Layer 1 | Epoch 262  |
|         15960 |    38113.1562 | Layer 1 | Epoch 262  |
|         15990 |    37704.8203 | Layer 1 | Epoch 263  |
|         16020 |    37575.3984 | Layer 1 | Epoch 263  |
|         16050 |    41244.2188 | Layer 1 | Epoch 264  |
|         16080 |    36279.5898 | Layer 1 | Epoch 264  |
|         16110 |    39032.9375 | Layer 1 | Epoch 265  |
|         16140 |    38549.0820 | Layer 1 | Epoch 265  |
|         16170 |    38910.0547 | Layer 1 | Epoch 266  |
|         16200 |    38262.3867 | Layer 1 | Epoch 266  |
|         16230 |    38121.6992 | Layer 1 | Epoch 267  |
|         16260 |    38839.3242 | Layer 1 | Epoch 267  |
|         16290 |    38010.6250 | Layer 1 | Epoch 268  |
|         16320 |    37391.2695 | Layer 1 | Epoch 268  |
|         16350 |    39958.9453 | Layer 1 | Epoch 269  |
|         16380 |    37638.9102 | Layer 1 | Epoch 269  |
|         16410 |    38092.9648 | Layer 1 | Epoch 270  |
|         16440 |    37339.7461 | Layer 1 | Epoch 270  |
|         16470 |    38845.5469 | Layer 1 | Epoch 271  |
|         16500 |    39287.6914 | Layer 1 | Epoch 271  |
|         16530 |    38452.9609 | Layer 1 | Epoch 271  |
|         16560 |    39415.8398 | Layer 1 | Epoch 272  |
|         16590 |    36128.7734 | Layer 1 | Epoch 272  |
|         16620 |    39705.5078 | Layer 1 | Epoch 273  |
|         16650 |    38268.2891 | Layer 1 | Epoch 273  |
|         16680 |    37008.7891 | Layer 1 | Epoch 274  |
|         16710 |    38567.9492 | Layer 1 | Epoch 274  |
|         16740 |    38771.3828 | Layer 1 | Epoch 275  |
|         16770 |    39522.6875 | Layer 1 | Epoch 275  |
|         16800 |    37350.5703 | Layer 1 | Epoch 276  |
|         16830 |    39910.6992 | Layer 1 | Epoch 276  |
|         16860 |    37104.0078 | Layer 1 | Epoch 277  |
|         16890 |    37921.2617 | Layer 1 | Epoch 277  |
|         16920 |    37584.6172 | Layer 1 | Epoch 278  |
|         16950 |    38419.9883 | Layer 1 | Epoch 278  |
|         16980 |    37677.9922 | Layer 1 | Epoch 279  |
|         17010 |    39127.7227 | Layer 1 | Epoch 279  |
|         17040 |    36210.8555 | Layer 1 | Epoch 280  |
|         17070 |    39606.9844 | Layer 1 | Epoch 280  |
|         17100 |    38690.3711 | Layer 1 | Epoch 281  |
|         17130 |    36482.6211 | Layer 1 | Epoch 281  |
|         17160 |    39532.4297 | Layer 1 | Epoch 282  |
|         17190 |    35930.1953 | Layer 1 | Epoch 282  |
|         17220 |    37919.5117 | Layer 1 | Epoch 283  |
|         17250 |    37794.8320 | Layer 1 | Epoch 283  |
|         17280 |    38300.7188 | Layer 1 | Epoch 284  |
|         17310 |    36252.7539 | Layer 1 | Epoch 284  |
|         17340 |    38137.3438 | Layer 1 | Epoch 285  |
|         17370 |    39089.2383 | Layer 1 | Epoch 285  |
|         17400 |    39087.7500 | Layer 1 | Epoch 286  |
|         17430 |    38864.9922 | Layer 1 | Epoch 286  |
|         17460 |    36193.8633 | Layer 1 | Epoch 287  |
|         17490 |    39336.9766 | Layer 1 | Epoch 287  |
|         17520 |    38888.1680 | Layer 1 | Epoch 288  |
|         17550 |    38214.3867 | Layer 1 | Epoch 288  |
|         17580 |    36834.7773 | Layer 1 | Epoch 289  |
|         17610 |    38030.8633 | Layer 1 | Epoch 289  |
|         17640 |    40561.1953 | Layer 1 | Epoch 290  |
|         17670 |    40043.2695 | Layer 1 | Epoch 290  |
|         17700 |    38921.3203 | Layer 1 | Epoch 291  |
|         17730 |    38413.5820 | Layer 1 | Epoch 291  |
|         17760 |    40010.1133 | Layer 1 | Epoch 292  |
|         17790 |    36351.8750 | Layer 1 | Epoch 292  |
|         17820 |    38204.5703 | Layer 1 | Epoch 293  |
|         17850 |    37447.6758 | Layer 1 | Epoch 293  |
|         17880 |    37589.3672 | Layer 1 | Epoch 294  |
|         17910 |    39084.6367 | Layer 1 | Epoch 294  |
|         17940 |    36591.3672 | Layer 1 | Epoch 295  |
|         17970 |    36937.1016 | Layer 1 | Epoch 295  |
|         18000 |    38237.3203 | Layer 1 | Epoch 296  |
|         18030 |    37122.2422 | Layer 1 | Epoch 296  |
|         18060 |    37064.3203 | Layer 1 | Epoch 297  |
|         18090 |    38545.8828 | Layer 1 | Epoch 297  |
|         18120 |    37501.1797 | Layer 1 | Epoch 298  |
|         18150 |    37551.3867 | Layer 1 | Epoch 298  |
|         18180 |    37680.1680 | Layer 1 | Epoch 299  |
|         18210 |    37358.1016 | Layer 1 | Epoch 299  |
|         18240 |    39746.9336 | Layer 1 | Epoch 300  |
|         18270 |    37307.6016 | Layer 1 | Epoch 300  |
|         18300 |    37682.9375 | Layer 1 | Epoch 301  |
|         18330 |    37139.2422 | Layer 1 | Epoch 301  |
|         18360 |    37762.4609 | Layer 1 | Epoch 301  |
|         18390 |    38819.8633 | Layer 1 | Epoch 302  |
|         18420 |    39147.7070 | Layer 1 | Epoch 302  |
|         18450 |    36827.6250 | Layer 1 | Epoch 303  |
|         18480 |    35586.1016 | Layer 1 | Epoch 303  |
|         18510 |    38773.9297 | Layer 1 | Epoch 304  |
|         18540 |    37675.9062 | Layer 1 | Epoch 304  |
|         18570 |    38656.9336 | Layer 1 | Epoch 305  |
|         18600 |    35947.5391 | Layer 1 | Epoch 305  |
|         18630 |    36437.5117 | Layer 1 | Epoch 306  |
|         18660 |    41649.9219 | Layer 1 | Epoch 306  |
|         18690 |    36750.6680 | Layer 1 | Epoch 307  |
|         18720 |    38451.8945 | Layer 1 | Epoch 307  |
|         18750 |    36270.1797 | Layer 1 | Epoch 308  |
|         18780 |    37705.6719 | Layer 1 | Epoch 308  |
|         18810 |    40884.5898 | Layer 1 | Epoch 309  |
|         18840 |    37028.3828 | Layer 1 | Epoch 309  |
|         18870 |    39374.7188 | Layer 1 | Epoch 310  |
|         18900 |    38675.1172 | Layer 1 | Epoch 310  |
|         18930 |    38356.3516 | Layer 1 | Epoch 311  |
|         18960 |    37716.7148 | Layer 1 | Epoch 311  |
|         18990 |    37210.5078 | Layer 1 | Epoch 312  |
|         19020 |    39087.7812 | Layer 1 | Epoch 312  |
|         19050 |    38255.1016 | Layer 1 | Epoch 313  |
|         19080 |    38995.0352 | Layer 1 | Epoch 313  |
|         19110 |    38736.4609 | Layer 1 | Epoch 314  |
|         19140 |    39199.2266 | Layer 1 | Epoch 314  |
|         19170 |    37730.2891 | Layer 1 | Epoch 315  |
|         19200 |    40401.0742 | Layer 1 | Epoch 315  |
|         19230 |    37419.9648 | Layer 1 | Epoch 316  |
|         19260 |    38733.8789 | Layer 1 | Epoch 316  |
|         19290 |    38736.6172 | Layer 1 | Epoch 317  |
|         19320 |    37257.5742 | Layer 1 | Epoch 317  |
|         19350 |    37417.0859 | Layer 1 | Epoch 318  |
|         19380 |    38576.9805 | Layer 1 | Epoch 318  |
|         19410 |    35757.3594 | Layer 1 | Epoch 319  |
|         19440 |    37698.2422 | Layer 1 | Epoch 319  |
|         19470 |    38681.8750 | Layer 1 | Epoch 320  |
|         19500 |    37949.4297 | Layer 1 | Epoch 320  |
|         19530 |    37997.4414 | Layer 1 | Epoch 321  |
|         19560 |    38460.6602 | Layer 1 | Epoch 321  |
|         19590 |    38413.2305 | Layer 1 | Epoch 322  |
|         19620 |    36661.9453 | Layer 1 | Epoch 322  |
|         19650 |    38548.3047 | Layer 1 | Epoch 323  |
|         19680 |    37970.5234 | Layer 1 | Epoch 323  |
|         19710 |    37191.6250 | Layer 1 | Epoch 324  |
|         19740 |    38888.9336 | Layer 1 | Epoch 324  |
|         19770 |    35654.3320 | Layer 1 | Epoch 325  |
|         19800 |    37818.3438 | Layer 1 | Epoch 325  |
|         19830 |    37256.0391 | Layer 1 | Epoch 326  |
|         19860 |    38521.6484 | Layer 1 | Epoch 326  |
|         19890 |    37345.5547 | Layer 1 | Epoch 327  |
|         19920 |    39421.9570 | Layer 1 | Epoch 327  |
|         19950 |    39641.2812 | Layer 1 | Epoch 328  |
|         19980 |    38182.4805 | Layer 1 | Epoch 328  |
|         20010 |    37320.4609 | Layer 1 | Epoch 329  |
|         20040 |    37948.2734 | Layer 1 | Epoch 329  |
|         20070 |    39466.8008 | Layer 1 | Epoch 330  |
|         20100 |    39596.9609 | Layer 1 | Epoch 330  |
|         20130 |    38978.4922 | Layer 1 | Epoch 331  |
|         20160 |    39284.3555 | Layer 1 | Epoch 331  |
|         20190 |    37372.8164 | Layer 1 | Epoch 331  |
|         20220 |    38155.1133 | Layer 1 | Epoch 332  |
|         20250 |    38377.5625 | Layer 1 | Epoch 332  |
|         20280 |    38182.4062 | Layer 1 | Epoch 333  |
|         20310 |    37606.7305 | Layer 1 | Epoch 333  |
|         20340 |    37756.6875 | Layer 1 | Epoch 334  |
|         20370 |    38708.9336 | Layer 1 | Epoch 334  |
|         20400 |    38561.8438 | Layer 1 | Epoch 335  |
|         20430 |    38471.3672 | Layer 1 | Epoch 335  |
|         20460 |    39035.9375 | Layer 1 | Epoch 336  |
|         20490 |    36431.8359 | Layer 1 | Epoch 336  |
|         20520 |    35910.0859 | Layer 1 | Epoch 337  |
|         20550 |    38606.3398 | Layer 1 | Epoch 337  |
|         20580 |    36032.5312 | Layer 1 | Epoch 338  |
|         20610 |    40471.3828 | Layer 1 | Epoch 338  |
|         20640 |    38502.3633 | Layer 1 | Epoch 339  |
|         20670 |    37619.3867 | Layer 1 | Epoch 339  |
|         20700 |    36861.0547 | Layer 1 | Epoch 340  |
|         20730 |    38256.1953 | Layer 1 | Epoch 340  |
|         20760 |    38494.1758 | Layer 1 | Epoch 341  |
|         20790 |    37381.7891 | Layer 1 | Epoch 341  |
|         20820 |    37404.4531 | Layer 1 | Epoch 342  |
|         20850 |    39865.2070 | Layer 1 | Epoch 342  |
|         20880 |    36046.2109 | Layer 1 | Epoch 343  |
|         20910 |    37155.1172 | Layer 1 | Epoch 343  |
|         20940 |    37338.7891 | Layer 1 | Epoch 344  |
|         20970 |    39237.3906 | Layer 1 | Epoch 344  |
|         21000 |    39547.2695 | Layer 1 | Epoch 345  |
|         21030 |    36940.9102 | Layer 1 | Epoch 345  |
|         21060 |    37884.5703 | Layer 1 | Epoch 346  |
|         21090 |    37849.7773 | Layer 1 | Epoch 346  |
|         21120 |    37706.1953 | Layer 1 | Epoch 347  |
|         21150 |    37712.3008 | Layer 1 | Epoch 347  |
|         21180 |    37292.1680 | Layer 1 | Epoch 348  |
|         21210 |    35185.7812 | Layer 1 | Epoch 348  |
|         21240 |    37324.5703 | Layer 1 | Epoch 349  |
|         21270 |    39101.4492 | Layer 1 | Epoch 349  |
|         21300 |    39459.2852 | Layer 1 | Epoch 350  |
|         21330 |    37673.4258 | Layer 1 | Epoch 350  |
|         21360 |    36847.2891 | Layer 1 | Epoch 351  |
|         21390 |    39484.9141 | Layer 1 | Epoch 351  |
|         21420 |    38368.3047 | Layer 1 | Epoch 352  |
|         21450 |    39126.7305 | Layer 1 | Epoch 352  |
|         21480 |    37544.9102 | Layer 1 | Epoch 353  |
|         21510 |    38496.6953 | Layer 1 | Epoch 353  |
|         21540 |    39641.8984 | Layer 1 | Epoch 354  |
|         21570 |    38611.2344 | Layer 1 | Epoch 354  |
|         21600 |    35070.1680 | Layer 1 | Epoch 355  |
|         21630 |    38564.8164 | Layer 1 | Epoch 355  |
|         21660 |    38326.6367 | Layer 1 | Epoch 356  |
|         21690 |    35729.2109 | Layer 1 | Epoch 356  |
|         21720 |    38905.6016 | Layer 1 | Epoch 357  |
|         21750 |    38100.3047 | Layer 1 | Epoch 357  |
|         21780 |    39690.4180 | Layer 1 | Epoch 358  |
|         21810 |    37412.4805 | Layer 1 | Epoch 358  |
|         21840 |    36366.5234 | Layer 1 | Epoch 359  |
|         21870 |    36955.6641 | Layer 1 | Epoch 359  |
|         21900 |    37145.4219 | Layer 1 | Epoch 360  |
|         21930 |    39170.4531 | Layer 1 | Epoch 360  |
|         21960 |    37956.6836 | Layer 1 | Epoch 361  |
|         21990 |    37790.5469 | Layer 1 | Epoch 361  |
|         22020 |    37202.1172 | Layer 1 | Epoch 361  |
|         22050 |    38162.0195 | Layer 1 | Epoch 362  |
|         22080 |    38333.1758 | Layer 1 | Epoch 362  |
|         22110 |    37638.7734 | Layer 1 | Epoch 363  |
|         22140 |    35185.7695 | Layer 1 | Epoch 363  |
|         22170 |    37571.6836 | Layer 1 | Epoch 364  |
|         22200 |    37958.1914 | Layer 1 | Epoch 364  |
|         22230 |    38460.7188 | Layer 1 | Epoch 365  |
|         22260 |    36808.7227 | Layer 1 | Epoch 365  |
|         22290 |    39218.9141 | Layer 1 | Epoch 366  |
|         22320 |    38956.4141 | Layer 1 | Epoch 366  |
|         22350 |    35386.2461 | Layer 1 | Epoch 367  |
|         22380 |    38272.7383 | Layer 1 | Epoch 367  |
|         22410 |    37165.7500 | Layer 1 | Epoch 368  |
|         22440 |    39865.7188 | Layer 1 | Epoch 368  |
|         22470 |    36184.4492 | Layer 1 | Epoch 369  |
|         22500 |    38011.4375 | Layer 1 | Epoch 369  |
|         22530 |    37496.3320 | Layer 1 | Epoch 370  |
|         22560 |    39697.6445 | Layer 1 | Epoch 370  |
|         22590 |    37424.8516 | Layer 1 | Epoch 371  |
|         22620 |    35326.5742 | Layer 1 | Epoch 371  |
|         22650 |    35496.8594 | Layer 1 | Epoch 372  |
|         22680 |    37467.5547 | Layer 1 | Epoch 372  |
|         22710 |    39027.4727 | Layer 1 | Epoch 373  |
|         22740 |    37044.7148 | Layer 1 | Epoch 373  |
|         22770 |    37835.5742 | Layer 1 | Epoch 374  |
|         22800 |    38476.4453 | Layer 1 | Epoch 374  |
|         22830 |    34949.1758 | Layer 1 | Epoch 375  |
|         22860 |    36194.2891 | Layer 1 | Epoch 375  |
|         22890 |    37993.0391 | Layer 1 | Epoch 376  |
|         22920 |    36533.9922 | Layer 1 | Epoch 376  |
|         22950 |    39519.6641 | Layer 1 | Epoch 377  |
|         22980 |    39081.4453 | Layer 1 | Epoch 377  |
|         23010 |    37577.0547 | Layer 1 | Epoch 378  |
|         23040 |    38070.4414 | Layer 1 | Epoch 378  |
|         23070 |    37757.9531 | Layer 1 | Epoch 379  |
|         23100 |    36970.9062 | Layer 1 | Epoch 379  |
|         23130 |    37286.5820 | Layer 1 | Epoch 380  |
|         23160 |    36608.4961 | Layer 1 | Epoch 380  |
|         23190 |    36968.5820 | Layer 1 | Epoch 381  |
|         23220 |    37520.0938 | Layer 1 | Epoch 381  |
|         23250 |    38852.2305 | Layer 1 | Epoch 382  |
|         23280 |    38850.3555 | Layer 1 | Epoch 382  |
|         23310 |    38774.1055 | Layer 1 | Epoch 383  |
|         23340 |    36335.5742 | Layer 1 | Epoch 383  |
|         23370 |    39266.3203 | Layer 1 | Epoch 384  |
|         23400 |    37084.1953 | Layer 1 | Epoch 384  |
|         23430 |    39162.5938 | Layer 1 | Epoch 385  |
|         23460 |    36036.3672 | Layer 1 | Epoch 385  |
|         23490 |    37829.8984 | Layer 1 | Epoch 386  |
|         23520 |    37649.9180 | Layer 1 | Epoch 386  |
|         23550 |    37416.2109 | Layer 1 | Epoch 387  |
|         23580 |    38538.1523 | Layer 1 | Epoch 387  |
|         23610 |    39162.6484 | Layer 1 | Epoch 388  |
|         23640 |    38097.1055 | Layer 1 | Epoch 388  |
|         23670 |    40054.9062 | Layer 1 | Epoch 389  |
|         23700 |    40015.0391 | Layer 1 | Epoch 389  |
|         23730 |    34794.3750 | Layer 1 | Epoch 390  |
|         23760 |    37694.2188 | Layer 1 | Epoch 390  |
|         23790 |    36387.9609 | Layer 1 | Epoch 391  |
|         23820 |    38477.8359 | Layer 1 | Epoch 391  |
|         23850 |    37396.4258 | Layer 1 | Epoch 391  |
|         23880 |    36431.2383 | Layer 1 | Epoch 392  |
|         23910 |    38040.8047 | Layer 1 | Epoch 392  |
|         23940 |    35815.4922 | Layer 1 | Epoch 393  |
|         23970 |    39308.9453 | Layer 1 | Epoch 393  |
|         24000 |    38151.7188 | Layer 1 | Epoch 394  |
|         24030 |    39589.9375 | Layer 1 | Epoch 394  |
|         24060 |    36697.9805 | Layer 1 | Epoch 395  |
|         24090 |    39482.6797 | Layer 1 | Epoch 395  |
|         24120 |    36660.4844 | Layer 1 | Epoch 396  |
|         24150 |    37150.2695 | Layer 1 | Epoch 396  |
|         24180 |    38108.8164 | Layer 1 | Epoch 397  |
|         24210 |    38042.4062 | Layer 1 | Epoch 397  |
|         24240 |    37307.9375 | Layer 1 | Epoch 398  |
|         24270 |    36535.1445 | Layer 1 | Epoch 398  |
|         24300 |    39476.9805 | Layer 1 | Epoch 399  |
|         24330 |    37031.4766 | Layer 1 | Epoch 399  |
|         24360 |    37921.5859 | Layer 1 | Epoch 400  |
|         24390 |    36543.2500 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      453.7436 | Layer 2 | Epoch 1  |
|            30 |      433.0858 | Layer 2 | Epoch 1  |
|            60 |      397.8852 | Layer 2 | Epoch 1  |
|            90 |      381.9644 | Layer 2 | Epoch 2  |
|           120 |      364.9295 | Layer 2 | Epoch 2  |
|           150 |      349.6594 | Layer 2 | Epoch 3  |
|           180 |      338.0554 | Layer 2 | Epoch 3  |
|           210 |      329.3274 | Layer 2 | Epoch 4  |
|           240 |      314.3153 | Layer 2 | Epoch 4  |
|           270 |      308.1702 | Layer 2 | Epoch 5  |
|           300 |      308.9737 | Layer 2 | Epoch 5  |
|           330 |      289.5269 | Layer 2 | Epoch 6  |
|           360 |      284.5795 | Layer 2 | Epoch 6  |
|           390 |      288.2786 | Layer 2 | Epoch 7  |
|           420 |      270.8134 | Layer 2 | Epoch 7  |
|           450 |      268.4261 | Layer 2 | Epoch 8  |
|           480 |      265.8702 | Layer 2 | Epoch 8  |
|           510 |      264.4321 | Layer 2 | Epoch 9  |
|           540 |      251.5038 | Layer 2 | Epoch 9  |
|           570 |      245.6570 | Layer 2 | Epoch 10  |
|           600 |      247.5319 | Layer 2 | Epoch 10  |
|           630 |      247.7376 | Layer 2 | Epoch 11  |
|           660 |      241.9840 | Layer 2 | Epoch 11  |
|           690 |      239.5585 | Layer 2 | Epoch 12  |
|           720 |      235.5776 | Layer 2 | Epoch 12  |
|           750 |      231.3113 | Layer 2 | Epoch 13  |
|           780 |      241.3600 | Layer 2 | Epoch 13  |
|           810 |      233.9823 | Layer 2 | Epoch 14  |
|           840 |      230.6187 | Layer 2 | Epoch 14  |
|           870 |      235.8777 | Layer 2 | Epoch 15  |
|           900 |      249.6042 | Layer 2 | Epoch 15  |
|           930 |      225.7116 | Layer 2 | Epoch 16  |
|           960 |      229.0619 | Layer 2 | Epoch 16  |
|           990 |      212.0346 | Layer 2 | Epoch 17  |
|          1020 |      233.5146 | Layer 2 | Epoch 17  |
